avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctOtherRace,PctMarriedHouseholds,BirthRate
35,16,181.4,447,56270,5448,8.4,44.5,42.1,46.6,2.25,56.3,20.1,45.7,36.4,14.6,64.5,2,83.6,63.9,54.9,29.4,8.8,97.21254355,0.586832936,1.983523004,51.70068027,9.291187739
29,11,162.6,459.6,57148,3999,10.5,46.1,46.6,46,2.3,58.8,25.4,36.4,33.9,15.6,64.5,1.8,81.2,65.3,50.8,26.6,10.9,97.21254355,0.12444002,0.522648084,59.58385876,4.337050805
3932,1349,160.9,494.7,90039,696023,6.5,40.9,39.6,42.2,2.58,52.2,8.7,26,21,28,64.5,6.9,83.6,68.4,62.8,26.9,12.1,80.7158717,6.262568687,1.177221577,52.83939201,4.696647392
114,36,128.4,397.6,42838,37956,24,26.6,26.1,27,2.26,39.8,1.4,14.7,17,27.7,64.5,4.7,79.8,69.4,58,19,9.1,89.4875549,1.280447225,2.611473446,39.24786107,4.074920055
1620,607,173.3,479.6,61436,289977,10.8,41.9,40.3,43.3,2.37,49.4,10,24.3,24.1,27.3,64.5,5.4,74.3,48,53.5,30.1,14.6,92.5076629,2.659033479,0.351601956,47.825159,3.772833827
1962.667684,18,172.4,453.5494221,43264,5598,10.8,46.3,44.1,48.4,2.27,62.5,14.8,19.9,38,13.2,64.5,3.1,74.4,50,44.7,33.9,13.7,97.22124516,0.756243405,0.281392895,57.33005733,5.961538462
494,187,159.7,442.5,48379,108702,14.1,37.1,35.8,38.7,2.46,49.9,12.9,31,28.1,18.6,64.6,4.8,69.1,50.9,40.2,32.9,15.7,82.96460386,1.282933497,0.623085262,47.95056395,5.830321072
97,41,176.1,459.7,55968,13984,10.3,44,40.5,47,2.28,61.6,20.7,21.4,37.7,13.7,64.6,2.8,73.8,56.3,46.2,35.1,16.4,94.79846722,0.510928186,2.39142776,57.01199201,7.056603774
15,7,147.5,327.2,56080,2944,10.4,44.1,41.6,45.6,2.32,65.5,27.4,31.4,31.1,13.5,64.6,1.7,78.8,59.5,38.9,29.3,10.3,98.8372093,0.136798906,0.239398085,62.42960579,6.593406593
579,206,159.4,477,52149,101973,9.9,41,40.1,41.8,2.4,54.8,10.6,33.8,38.5,14.8,64.6,5.3,77.1,60.3,54.8,30.6,14.4,93.58516484,1.164638933,1.864207221,53.51968638,4.541733098
130,53,172.5,471,53333,21103,11.6,40.6,38.4,43.4,2.15,50.8,14.4,31,35.5,19.3,64.6,2.5,77.7,60.3,51.2,27.7,11.5,94.46289619,0.521920668,0.830328336,45.31508664,5.223193741
219,95,181.9,443.1,52606,40968,8.9,40.1,39.3,41.1,2.54,58.7,14.8,39.6,49.1,9.9,64.6,5.5,79.3,63.2,57.8,27.6,12.1,97.42799109,0.435601889,0.37686905,57.88052013,6.325515281
128,48,173.7,461.6,49142,25235,12.6,40.5,40.3,40.8,2.39,49.1,9.3,34.7,28.6,24.3,64.6,4.3,63.8,48,41.2,40.3,23.8,95.90042754,0.76317577,0.707236185,47.77908805,3.897685749
1962.667684,12,122.5,453.5494221,54536,6396,10.3,43.7,41.9,45.7,2.29,56,16.1,28.6,30.5,13.5,64.6,2,79.1,46.2,49.2,30.4,12.7,96.70548575,0.321789764,0.030646644,51.9092219,7.810107198
1962.667684,13,197.8,453.5494221,60279,7733,10.9,32.8,32.4,33.2,2.86,62.5,37.8,33,28.9,14,64.7,7.3,62.3,53.1,40.6,25.6,17.9,75.42221085,0.012794268,22.1468782,64.2777983,5.375139978
30,9,131.6,444.6,46961,4854,14,41.3,41.1,41.7,2.38,53.6,24.8,27.9,32.3,13.6,64.7,4,69.2,54.9,40.7,30.9,15.8,96.12228149,0.800164136,1.292572835,49.67188289,5.760869565
17,6,140,405.2,45710,2359,10.2,47.6,46.1,49.8,2.14,66.7,10.8,38.4,35.1,18.1,64.7,1.2,78.8,56.7,41.6,31.9,11.3,93.25074754,1.324220419,0.55531824,60.82474227,4.047619048
71,33,166.4,385.7,50998,13192,10.5,45,45.1,44.9,2.29,59,14.5,39,42.5,12.4,64.7,3.7,73.4,56.7,49.3,34.5,16,97.49230423,0.473008484,0.848412043,54.08074857,7.17472119
102,32,148.3,410.8,83603,24735,5.9,45.1,45.1,45.2,2.82,62.6,18.2,32.9,27,22,64.7,6.7,77.9,63.1,51.7,22.9,10.8,95.27562356,0.528191155,0.301823517,68.195319,3.311386522
1962.667684,82,149,453.5494221,75122,54293,6.2,40.2,38.7,41.4,2.63,57.2,19.1,37.8,34.6,15.6,64.7,5.5,80.1,65.2,58.9,27,12.2,95.46011814,1.162833897,0.447672475,60.30391761,5.001246158
133,44,129.8,430.9,62438,24722,7.6,38.6,37,40,2.45,57.4,8.2,16.1,33.4,20.3,64.7,3.9,86,67.9,58.2,26.3,9.2,96.73173316,1.09621419,0.244508741,60.12813668,3.94922426
2688,894,159.1,486.2,85613,515939,7.3,40.1,38.8,41.2,2.66,55.9,11.4,28.6,23.2,29.3,64.7,5.9,82.4,68.9,61.6,21.9,9.3,86.42420414,5.913334131,1.107499652,58.35469775,4.919274098
2795,884,150.3,488.5,100511,499509,5,42,40.8,43.3,2.72,56.7,12.2,25.9,22.5,29.8,64.7,6.3,84,48,65.8,19.8,7.5,81.55751196,3.206795774,3.356737964,59.86962292,3.635690867
3948,1387,145.1,428.9,83788,864816,12.1,38.5,38.4,38.6,2.32,38.8,5.9,18.2,12.7,32.6,64.7,6.8,72,48,52.1,27.8,15,48.727287,5.569345939,6.468886,33.90671041,3.673722996
1962.667684,46,153.9,453.5494221,51144,34536,15,30.9,30.5,31.2,3.04,54.8,19.7,44.5,23,12.8,64.8,6.4,62,52.6,47.8,26.6,16.8,87.96162931,2.313187763,5.680705191,55.15394913,7.80919168
57,25,182.2,401.3,66878,18105,10.7,31.3,30.3,33.9,3.05,58.1,21.2,46.7,33.6,8.8,64.8,3.9,63.3,53.5,48.6,23.4,14.6,92.33979136,1.961251863,2.289120715,62.7100073,10.78180889
812,300,168.9,475.8,51653,157048,12.3,38,36.8,39.1,2.44,50.2,16.4,37.6,31.2,20.1,64.8,4.1,69.7,55.3,49,29.1,14.4,90.6911225,0.696848242,1.033885954,47.79304059,5.116068139
61,23,159,434.4,55465,11337,11.4,40.8,35.9,44.8,2.31,61.1,27.4,31.5,33.8,11.3,64.8,3.9,73.2,58.4,52.8,30.7,15.9,92.72325376,0.114942529,0.707338638,55.21331946,6.383909051
14,6,161.3,451.7,48773,1997,14.9,47.5,44.5,49.4,2.31,62.3,34.5,33.3,40.9,11.5,64.8,0.9,75.5,59.6,45.9,32.7,15.8,98.37518464,9.107977615,0.295420975,56.66280417,10.03039514
26,10,174.5,516.2,54593,3356,8,46.9,45.3,47.3,2.22,60.2,14.6,43.9,31.4,15.6,64.8,1.3,84,61.9,49.9,28.5,7.4,97.59358289,0.118835413,0.059417706,55.79514825,6.307692308
1962.667684,36,153.9,453.5494221,65373,23298,10,34.7,34.7,34.6,2.72,62.3,9.2,35,31.2,21.2,64.8,3.7,80.4,66,52.1,23.8,10.7,94.08618785,1.290607735,0.685082873,62.60986328,8.095893103
272,116,162.9,369.4,89106,68782,7.4,41.5,40.6,42.4,2.84,57.5,8.4,39.1,28.5,20.5,64.8,5,80.7,67.1,56.9,21.3,9.3,87.27895291,7.409987697,0.750040763,62.43695698,5.083533771
522,181,161.9,484.1,77364,87850,5,43.8,42.7,44.8,2.5,60.5,14.3,28.5,22.5,30.3,64.8,4.5,85.2,69.5,61.4,24.4,9.5,94.59855855,1.364683235,0.311665693,60.59983209,4.880531448
51,20,154.3,436,55708,8209,10.2,44,43.3,45.2,2.31,63.9,17.3,25.1,36.3,16.2,64.8,2.5,78.2,50,47,29.7,12.2,97.32594556,0.554083353,0.301132257,59.11931818,5.14390692
316,141,176.8,420.9,50243,63642,11.9,40.9,38.3,43.3,2.45,53.8,17.2,37.1,36.6,15.3,64.9,5.5,71.9,55.5,49.1,34.4,17.2,95.251778,0.53498857,0.612776226,52.09427184,4.992503748
121,49,188.1,482.7,55781,21062,10.7,38.4,37.9,39.1,2.5,58.9,18.9,30,42.9,13.1,64.9,3.9,77.5,60.6,52.1,27.5,11.9,97.69501857,0.376226307,0.371463949,55.96274794,7.209673739
41,15,171.1,520.4,52914,5315,10.3,45.6,44.7,47.3,2.37,60.5,12.8,21.3,42.3,11.5,64.9,1.2,80.4,62.2,48.8,29.3,10.8,99.27414852,0.130281035,0.111669458,57.52132914,4.356636272
8999,2939,152.7,464.2,75738,2117125,11.3,37.2,36.4,38,2.45,49.5,12.2,23.1,16.5,29.6,64.9,6.3,75.8,64.7,56.7,23.9,12.7,68.06838157,6.198490925,2.803169097,46.8503058,5.202119227
192,69,163.2,442.5,54642,35663,11,45,44.3,46,2.32,54.9,15.8,29.5,24.4,20.2,64.9,6.4,65.4,48,35.7,31.2,15.3,90.40530075,2.234460603,3.731749993,51.50644666,4.646266143
108,44,171.5,477.7,51514,16507,11.5,42.2,40.6,43.9,2.27,55.6,12.7,32.4,36.9,15.1,64.9,3.8,74.2,48,45,35.2,15,95.88800871,0.71355143,1.209409204,50.97956899,4.909253198
42,17,196.8,485.1,66807,10331,9.3,34.8,34.5,35.5,2.83,46.1,24.4,37.6,29.7,17.6,64.9,4.7,72.8,50,49.7,19.7,7.9,66.1082892,0.118880363,0.572787204,49.78165939,5.573419078
1962.667684,85,147.5,453.5494221,57405,42542,11.5,39.9,37.7,42.2,2.48,57.7,18.7,24,27.9,15.1,64.9,4.8,70.7,50,44.6,36.1,19.3,90.42738667,2.916784469,4.026481953,55.81102928,5.730234678
28,15,152.2,280.9,59701,7444,8.4,43.4,42.6,44.8,2.43,67.4,19.9,41.2,34.7,12.8,65,4.1,73.1,55.7,45.6,29.5,12.6,98.93484576,0.193664407,0.262830267,64.13116971,5.333333333
49,18,130.4,430.4,48879,7301,13.2,45.6,44,46.8,2.23,57.3,26.4,28.8,32.9,19,65,3,75.5,55.9,41,34.9,16,96.3188486,0.19374481,0.359811791,55.33650578,7.142857143
343,123,165.8,467.3,58673,58612,11,43.2,41.7,44.7,2.32,49.5,9.4,31.2,29.2,23.2,65,4.8,71.3,56.2,50.7,37.3,20.4,96.06980992,0.867550565,0.106541297,48.4375,2.874885005
323,123,176.6,476.1,59020,56743,8.8,42,41.3,42.7,2.44,54.9,18.5,39.2,34.9,15.8,65,5.8,78.2,61.6,55.8,29.4,12.9,95.67367993,1.513947038,0.374511986,54.30466505,4.654466449
970,365,177.6,450.4,53799,298612,14.7,32.9,31.9,33.8,2.76,51,8.1,32,29.6,21.4,65,6.8,72.9,61.9,54.4,23.5,13.7,79.74433568,13.4846651,0.86424734,53.0572913,4.947730667
254,100,173.8,429.6,80650,48904,7.5,43.5,42.7,44.1,2.75,57.4,13.6,34.7,29.9,21.6,65,5.3,80.3,64.2,55.6,28.8,13.5,89.60699588,7.407407407,0.450617284,62.34448122,5.627462015
1673,549,153.3,471,100194,333654,5,40.8,39.6,42,2.81,56.6,13.5,27.4,21.9,29.2,65,6,82.2,71.1,65.8,19.2,8.6,68.24146108,9.095473739,4.459111203,60.66311488,4.842990108
1962.667684,118,175.6,453.5494221,48460,55691,13,37.7,36.8,39.1,2.42,48.9,14.5,29.4,33.5,15.2,65,5,70.9,50,47.3,29.1,14.5,87.6415179,3.209832242,3.193684399,46.41804377,6.843609637
1962.667684,4,127.6,453.5494221,52394,1893,8.8,47.8,46.3,49.3,2.36,65.5,24.5,34.3,25.9,18.4,65,2.5,79.2,40,47,28.2,9.5,96.02888087,9.107977615,1.983523004,61.28236745,9.393939394
11,4,133.1,359.8,62376,3792,11.2,35.9,35.8,37.1,2.93,63.1,12.5,60.2,37.1,8.1,65.1,2.2,56.2,47,39.3,18.3,10.1,58.75486381,1.8065592,38.74374653,60.23007395,3.469640644
1962.667684,7,143.1,453.5494221,52300,2512,10.9,45.7,43.1,48.3,2.21,64.1,6.7,18.7,33.8,15.9,65.1,1.2,73.4,49.7,31.6,37.6,16.1,97.90596602,0.07902015,0.1580403,56.66372462,7.382550336
571,210,160,457.2,49790,118212,12.6,35.4,34.5,36.3,2.41,47.2,5.3,26.7,27.7,19.5,65.1,5.4,76.9,62.4,56.5,28.6,13.7,91.48469004,1.389173672,0.651014968,47.7074118,4.937288473
141,54,163.2,445.9,61931,25658,8.8,41.4,40.2,42.2,2.51,61.8,21.1,35.3,36.4,16.3,65.1,4.7,80.5,63,55.8,29.9,11.8,97.76382591,0.701468821,0.251908693,60.49832578,6.183093392
4427,1457,152.7,461.9,80037,933736,7.9,38.8,37.4,40.2,2.72,55.6,10.1,26.3,19,28.3,65.1,7,79,67.4,59.8,22.8,11.7,79.4271785,4.707376947,2.385502337,57.95795707,4.783276672
645,231,167.4,455.2,70358,158192,6.4,37.4,36.3,38.5,2.76,57.9,19.5,34.8,28.9,23.5,65.1,5.3,82.3,69.5,63.8,19.8,8.4,89.29579301,5.765959527,0.847264314,60.63639025,4.891733624
568,185,163.7,496.6,81940,103227,6.1,41.9,40.4,43.2,2.65,58.9,13.4,30.3,27.6,23.6,65.1,4.4,84.7,48,60.7,22.1,8.6,86.44069469,9.299388198,0.69765147,61.85836692,4.125165648
66,29,172.7,428.4,43842,10829,11.7,41.8,38.8,43.8,2.27,59.4,9.3,40.8,36.4,12.9,65.2,4.1,74.9,55.5,43.7,31,12.4,97.17705098,1.425178147,0.036543029,55.04192647,2.843394576
743,253,153.9,478.1,54400,135868,9.9,40.6,39.2,41.7,2.48,55.8,12.2,38.7,37.1,16.1,65.2,5.7,75.6,60.4,54.7,30.5,14.8,91.6213557,0.702782278,0.178284767,54.18585648,5.823165636
1962.667684,65,145.9,453.5494221,57850,36755,10.9,39.8,39.1,40.2,2.52,55,15.5,32.9,35.5,18.7,65.2,4.9,76.1,61.3,54.6,32.1,17.4,91.33148975,2.551816663,3.167866824,53.89250928,6.135046611
1522,557,162.4,420.8,59316,491337,12.9,33,32.6,33.5,2.98,49.7,22,33.5,28.8,15.2,65.2,7.9,60.7,50,45.9,29.8,20.1,82.81982827,3.239347547,5.44751128,50.69974717,6.288469602
13,4,104.6,402.3,44109,1921,11.8,47.1,44.6,47.2,2.34,55.3,12.6,19.3,36.3,11.5,65.3,4.3,67.3,48.8,38.4,35.5,15.6,95.94039054,9.107977615,1.593011305,50.3649635,2.873563218
3590,1216,158.6,451,59049,1034070,15.2,34.5,33.4,35.6,2.57,45.3,14.7,25,19.1,28.4,65.3,8.9,67.9,58.5,50.5,24.6,15.4,56.67573474,30.94009016,4.078914417,43.17563049,5.350191695
85,34,149.1,410.1,51527,15984,10,41.8,39.6,43.8,2.41,55.9,17,40.4,37.7,15.1,65.3,4.6,77.7,59.3,51.9,28.8,11.4,96.5029668,0.113622017,0.580734756,52.75321855,8.147459727
454,177,163.4,440.9,48102,102105,14.4,33.8,33,34.7,2.43,46.4,6.9,26.6,26.9,19.9,65.3,5.8,74.8,60.1,54.2,29.4,14.6,92.75184882,0.737551959,0.233015077,46.89544532,4.346348463
38,14,155.2,450.8,51040,6409,11.5,43.3,40.7,45.6,2.47,58.8,11.9,28.4,41.6,14.9,65.3,4,79.2,62,54.4,29.8,11.5,98.06207657,0.110288325,0.1890657,56.9140625,10.27070064
191,76,176.6,471,57046,33294,11.1,39.2,38.1,40.1,2.43,57.7,8.2,25.2,35.7,17.5,65.3,4,81.2,63.7,55.9,30.4,12.7,96.29150626,0.547401347,0.41807026,57.94421328,4.504381161
215,72,179.6,507.3,61989,52420,10.9,35.8,35.3,36.4,2.65,55.6,15,35.3,30.7,17.2,65.3,6.9,75.4,64,58.1,24.8,13.9,88.59460321,5.185539479,2.670493045,56.81016231,5.258156478
639,229,166.2,459.7,50305,174974,19.5,30.1,29.6,30.8,2.41,43.8,3.9,13.2,20.2,26.8,65.3,5,80.4,64.4,55.4,20.6,9.9,82.06769339,8.444691691,0.778239738,44.31173485,5.073280722
732,260,168.5,472.1,60460,173166,14.3,32.7,32.2,33.2,2.53,47.6,5.8,15.4,25.7,30.1,65.3,5.5,80.4,65.6,57.8,24.3,12.6,83.96028051,8.002241298,0.975080005,49.15220518,4.528860796
86,29,166.5,518.1,72041,14909,6.3,40.8,39.8,42.2,2.48,58.9,20.5,33.8,30,17.6,65.3,2.9,84.8,66.8,59.2,24.2,7.5,94.29995957,0.316668913,0.902843283,55.9521805,7.245912151
17,5,143,521.4,46281,2355,14.7,46.8,45.5,49.4,2.09,61.8,6.8,23.9,38.8,12.6,65.3,3.4,78.6,50,49.1,28.5,12.1,98.76015391,9.107977615,0.342026507,57.18283582,5
23,9,166.5,492.4,49251,2977,11.6,48,46.5,49.3,2.22,66,13.8,20.7,41.1,14,65.3,0.4,71.7,46.2,32,29.5,11.1,95.62731248,9.107977615,1.983523004,60.49382716,7.246376812
34,15,162.1,410.9,40545,5434,19.9,46.4,43.3,47.7,2.08,55.1,12.9,52.2,34.7,17.5,65.4,2.1,63.7,46.5,28.5,37.9,20.7,82.0494186,0.090843023,1.983523004,45.48274525,6.67996012
1214,406,158.6,479.1,54141,258718,12,36.8,35.7,37.9,2.46,51.4,16.8,28.7,31.3,20,65.4,6.1,72.5,60,54.6,30,17.2,86.45045286,2.359873899,2.879666453,49.80425278,5.921762149
29,11,150.7,407.4,63184,6571,10.9,36.4,35.9,37.1,2.48,58.5,15.8,28.9,33.7,14.3,65.4,4.2,72.3,62.1,55.1,26,15.9,94.17461263,0.461859356,0.491656734,60.15310234,10.65292096
111,47,176.2,428.6,61961,21016,8.2,41.4,40.6,42.4,2.56,60.4,10.8,29,33,16.1,65.4,3.5,80.2,62.5,50.7,28.5,11.5,97.25051403,0.655094917,0.535552049,59.45375543,6.021555764
1459,565,169.1,444.7,62446,325155,11,37.9,36,39.7,2.54,46.9,13.9,32.3,22.8,25.2,65.4,6.7,76,62.9,55.6,24.4,12,58.59394601,29.55648803,1.53733253,44.87314289,5.200247219
81,36,177.8,396,50289,20781,14.8,33.7,33,34.3,2.81,57.1,18,41,34.9,7.6,65.4,7.4,65.5,40,47.4,27.8,16.8,68.51139533,4.135012982,20.24713915,57.47599451,9.833738848
3222,1302,172.7,401.9,71904,909535,10.3,35.8,34,37.7,2.86,38.5,12.6,28.9,26.1,18.1,65.5,8.7,68.6,56.1,50.6,27.3,16.3,20.39233168,63.44722765,8.909674558,39.11619384,5.044283329
72,33,164.7,389.2,51335,13806,10.6,41.3,38.2,43.6,2.31,56.5,13.6,25.8,32.6,19,65.5,2,77.4,58.2,44.1,28.9,11.6,95.60940326,0.933092224,0.701627486,55.1213419,6.993486459
47,21,167.3,399.5,54240,8115,9.2,44.7,42.1,47.7,2.26,60.8,22.7,24.9,39.9,11.2,65.5,4.2,79.4,59.1,46.5,30.1,10.1,96.82655039,0.641957364,1.138565891,56.49986022,11.30834977
65,26,155.3,439.7,53175,12622,9.5,41.9,40.3,44.2,2.38,55.2,11,13.4,32,24,65.5,4.4,78.6,60.7,48.9,28,12.4,95.87953003,0.620552706,0.297865299,55.73047859,4.12979351
2864,853,151.9,470.3,66970,741334,13,36,34.9,37.1,2.64,51.2,16,26.1,19.5,29.2,65.5,8,70.2,60.9,53.1,20.8,12.1,61.53103807,26.51540118,4.492910213,50.53198618,4.671194475
2635,846,141.7,436.7,70687,565524,8.3,40.4,39,41.9,2.44,52.4,15.5,28.5,21.3,26.4,65.5,5.9,77.1,64.8,55.9,24.2,12.2,90.81785988,1.088995264,1.770997784,50.66310141,4.465658687
7861,2722,159.6,473.1,84026,1585139,8.9,38.5,37.1,39.9,2.56,50.2,9.2,26.6,21.1,26.2,65.5,6.1,80.7,67.6,60.8,27.2,13.9,79.05310401,4.882669415,2.388125307,51.20807592,4.75120604
1159,340,124.1,409.9,71546,319372,13.3,35.8,34.4,37.1,2.45,47.7,5.6,19,12.7,31.8,65.5,6.1,78.3,67.7,53.6,21.8,11.8,88.40216494,0.904100222,2.842287248,47.57827549,4.171506363
1009,268,119.3,428.8,70797,336043,7.2,30.2,29.4,30.9,3.29,61.4,14.2,34.6,21.2,24.1,65.5,4.2,81.5,70.2,61.4,18.8,9,89.65284779,1.215311064,3.030546674,68.10336023,7.253229221
788,232,139,443.4,97936,211672,5.6,38.9,37.9,39.6,2.86,66,16.2,30.4,16.4,35.8,65.5,4.2,86.6,75.7,64,16.5,7.4,89.77218033,4.374899727,0.64074282,69.98906129,4.474464442
570,189,169.8,499.8,68421,133378,7.7,35.7,35,36.4,2.88,55.1,14,34,29.3,18.6,65.6,4.5,76.5,63.1,55.8,23.7,11.6,82.15511161,2.296482372,2.875753806,58.40512737,5.36432284
50,15,139.4,416.9,69115,9303,8.5,48,47,48.1,2.13,57.4,7,53.2,22,25.9,65.6,5.4,76.8,63.2,47.7,26.8,11.8,94.01269702,1.313485114,1.105516637,51.78444812,3.600654664
862,326,171.1,456.2,84500,167627,5.9,42.2,41,43.1,2.73,56.7,6.6,30.1,30.6,20.8,65.6,4.6,84.5,69,62,23.9,9.8,92.69248226,3.253027878,0.458063591,61.33424438,4.31864301
1962.667684,33,167.2,453.5494221,51274,12109,11.5,43,42.5,44.3,2.36,56.4,22.7,29.7,36,11.8,65.6,2.6,68.5,46.2,40.2,39.5,21.4,93.8785585,0.814546651,0.970873786,53.27640985,8.914100486
367,139,168.2,451,57427,82178,10.4,36,35.4,37.1,2.44,50.6,17.3,33,27.5,14.5,65.7,5.1,69.6,56.1,50.2,26.8,13.4,92.55102423,1.114846709,1.261076602,47.12271638,5.340540541
2362,753,140.1,429.5,65359,631096,11.2,36.1,35,37.4,2.63,50.5,16.5,31.1,20.4,26,65.7,7.2,70.3,59.1,51.1,26,15.3,73.06965199,10.24050238,5.817264224,49.05771316,5.782071504
544,201,167.8,488.1,55320,97125,11.5,38.8,37.1,40.6,2.41,53.2,7,23.2,35.4,18.8,65.7,4.3,80.3,60,52.6,29.3,12.4,93.62083707,1.94148437,0.218964403,52.52962445,5.831840933
212,91,177.7,429.9,53211,42461,8,41.2,40,42.3,2.55,58.4,14.8,32.7,41.9,12.9,65.7,3.3,78.8,64.9,60.7,24.8,12.4,95.33943392,0.387789364,2.91314937,59.08585547,6.889676562
14,6,151.7,403.5,60957,2571,7.7,39.9,40.8,39.5,2.46,60.2,28.9,37.3,30.1,13.4,65.7,1.6,87.9,48,50.2,21.9,5.9,98.32162373,0.156128025,1.983523004,58.33333333,4.896421846
509,197,176.4,469.7,45641,102782,15.2,35.4,34.2,36.5,2.58,48.7,14.4,33.3,34.2,14.4,65.7,5.2,67.5,50,48.8,33.5,19.2,85.21505901,2.791378133,4.611333268,46.91639073,6.360617144
1962.667684,9,157.6,453.5494221,48188,4055,9.2,42.3,41.5,42.9,2.43,57.5,12.9,34.9,40.9,11.8,65.8,3.5,72.9,55.9,49,36,18.6,94.97660675,0.664860872,0.911105639,54.60565924,10.14120668
1404,502,181.4,474.4,76856,307343,6.9,39.3,38.2,40.2,2.79,58.2,14.4,33.2,26.5,21.7,65.8,8,78.8,48,60.7,22.8,12.5,91.46334718,1.345991795,2.641228279,61.79868665,4.286141792
68,24,132.8,359.3,56800,20822,10,34.6,33.2,35.8,2.76,56.5,18.4,38.6,36.2,13.9,65.8,4.4,71,50,54.1,24.4,13,94.23315815,0.195891065,1.538461538,57.45134631,6.918371652
135,49,160.4,479.6,56243,22247,10.2,41.5,40.4,42.8,2.43,58.3,16.5,39.6,35.8,14,65.9,4.2,71.7,54.4,45.4,33.7,15.8,95.8895399,0.83117591,1.15819594,55.00111882,9.453503746
15,8,183.1,425.6,49159,2236,12.4,43.5,41.4,46,2.24,60.6,19.5,35,39.1,17.7,65.9,4.1,75.8,55.5,42.7,32.9,14.8,96.27059844,0.954032958,0.346921075,54.47316103,10.3626943
48,20,155.8,411.9,62191,9190,6.9,42.9,40.9,44.3,2.45,62.7,25.1,33.2,31.8,18.3,65.9,2.5,77.3,61.3,47.5,30.9,15,96.62637363,0.538461538,0.868131868,60.81118115,3.387978142
416,153,164,446.1,56365,84559,10.6,39.1,38.6,39.8,2.49,53.8,8.2,33.8,36.5,15.6,65.9,5.5,77.2,61.6,55.7,30.3,14.3,94.51182643,0.828739107,1.971663999,54.73421158,4.73206677
162,61,161.1,452,50266,29550,12.2,40.7,40.4,41,2.45,54.8,17,38.2,38.8,13.2,65.9,3.6,74.6,48,55,30.7,14.9,93.4754522,0.465796274,4.226166191,52.56866734,4.872575733
31,11,188.2,579.7,58467,3876,7.3,45.3,44.6,46,2.22,60.9,16.2,38.7,32.8,16.7,65.9,1.2,88.8,50,55.7,25.7,5,96.07640681,1.084150749,0.851832731,54.80324074,6.284916201
68,29,159.7,429.8,45644,10806,13.4,43.8,42,45.5,2.25,62.4,26.9,33.2,32.8,14.6,66,2.3,71.2,51.3,36.6,34.1,14.3,97.35234216,0.805406406,0.555452694,56.33298209,7.021791768
539,202,160,428,64636,130269,9.7,35.4,33.9,37,2.55,53.9,11.3,24.9,22.1,20.4,66,3.9,73.4,60,53.2,25,12.1,90.65876859,2.749601678,1.930084712,53.33401681,5.145852764
3500,1126,155.3,451.4,66950,1024198,11.5,35.3,34.3,36.1,2.61,51.6,13,21.6,16.8,31.2,66,6.4,75.9,65.8,56.4,20.9,11.3,67.64519953,20.74262899,2.799638122,51.32490011,4.983090176
1962.667684,98,166.8,453.5494221,49365,50885,15.8,33.9,33.8,33.9,2.46,45.1,4.4,24.2,29.6,18.5,66,6.2,78.2,48,51.5,26.7,11.8,94.12063343,1.431277215,0.445199461,49.48604993,4.802427113
1089,386,176.4,492,61598,235637,9.1,36.6,35.6,37.9,2.6,52,13.3,38.1,28.9,21,66,6.1,78.2,48,58.6,22.8,10.3,86.76077982,5.401087858,1.443820786,51.22952689,4.934777258
1962.667684,70,161.2,453.5494221,57878,28941,8.8,42,40.2,43.6,2.37,58.9,15.9,21.6,29.1,19.3,66,3.1,80.7,50,56,27.8,10.9,94.78326268,1.046082319,0.994803774,56.52616402,6.078625702
98,40,161.7,424.4,49583,18372,15.1,39,36.7,41,2.31,55.7,34.7,32.7,33.3,15.6,66,2.9,69.8,50,43.6,34.6,18.2,87.89630119,0.253192426,1.854909731,50.25776603,6.529752501
1962.667684,63,155.3,453.5494221,52531,39710,13.6,35.4,35.3,35.6,2.45,50.6,12.6,27,32.1,15.2,66,6.7,71.5,46.2,51.3,32.2,18,94.31427042,2.325284924,0.117284108,48.05527124,7.207014542
1962.667684,22,130.4,453.5494221,53700,10079,9.8,43.4,42.7,44.3,2.32,59.4,10.7,28,34.8,14.2,66,3.2,80.4,46.2,47.7,32.2,12.8,95.34815395,0.195867202,1.282930173,54.91502067,7.996051333
1962.667684,28,159.7,453.5494221,48658,10952,10.4,39.6,38.1,41.2,2.45,55.4,24,40.1,40,12.5,66.1,2.9,69.4,51.3,41.7,34.5,16,94.13786864,0.597068934,2.668717206,50.04494382,3.17533364
39,17,162,432.9,51423,6154,9.1,44.5,42.7,46.5,2.28,61.6,27.1,40.1,37.6,13.6,66.1,3.3,74.2,54.4,43.9,34.1,14.6,95.5240702,0.402511673,2.656577041,56.51685393,6.165540541
116,41,151.2,476.9,48675,19858,12.3,38.4,34.8,41.6,2.2,54.2,13.7,28.2,26.9,19.8,66.1,3.3,79.2,61,51.4,27.5,11.1,94.03143478,0.480113206,0.515489968,48.07692308,5.713596914
